time,latitude,longitude,depth,mag,place,type,year,month
1937-02-20 05:55:55+00:00,16.203,119.868,25.0,5.35,"3 km S of Tiep, Philippines",earthquake,1937,February
1937-02-19 09:09:10+00:00,38.3,-118.3,33.0,5.0,"19 km WSW of Mina, Nevada",earthquake,1937,February
1937-02-17 09:15:29+00:00,44.488,149.736,35.0,6.14,"168 km ESE of Kuril’sk, Russia",earthquake,1937,February
1937-03-26 21:09:06+00:00,40.25,-126.75,33.0,5.5,"214 km W of Ferndale, California",earthquake,1937,March
1937-06-18 09:07:26+00:00,41.25,-120.0,33.0,5.25,"12 km SE of Eagleville, California",earthquake,1937,June
1937-08-05 14:43:47+00:00,-5.749,149.991,35.0,6.29,"27 km SW of Kimbe, Papua New Guinea",earthquake,1937,August
1937-09-01 08:38:47+00:00,-32.753,-179.286,45.0,6.56,south of the Kermadec Islands,earthquake,1937,September
1937-11-19 00:50:20+00:00,42.1,-113.9,33.0,5.4,"15 km S of Oakley, Idaho",earthquake,1937,November
1937-12-25 09:55:51+00:00,55.639,111.289,15.0,5.96,"63 km SSW of Novyy Uoyan, Russia",earthquake,1937,December
1938-02-01 19:04:22+00:00,-5.045,131.614,25.0,8.5,"141 km WNW of Tual, Indonesia",earthquake,1938,February
1938-03-12 20:04:18+00:00,10.511,43.264,15.0,5.58,"69 km N of Baki, Somalia",earthquake,1938,March
1938-07-01 18:13:00+00:00,41.0,-124.0,33.0,5.0,"4 km NE of Fieldbrook, California",earthquake,1938,July
1938-08-03 13:32:36+00:00,43.9,-126.2,33.0,5.6,"163 km WNW of Barview, Oregon",earthquake,1938,August
1938-09-12 06:10:00+00:00,40.0,-124.0,33.0,5.5,"7 km ESE of Shelter Cove, California",earthquake,1938,September
1938-11-10 20:18:49+00:00,55.178,-158.181,35.0,8.23,Alaska Peninsula,earthquake,1938,November
1938-12-30 12:10:48+00:00,59.0,-153.0,100.0,5.5,"73 km WSW of Nanwalek, Alaska",earthquake,1938,December
1939-01-23 02:22:49+00:00,31.127,16.11,15.0,5.79,"46 km WSW of Sirte, Libya",earthquake,1939,January
1939-01-11 22:00:00+00:00,39.0,-119.2,33.0,5.5,California-Nevada border region,earthquake,1939,January
1939-03-17 13:09:00+00:00,40.75,-126.0,33.0,5.0,"148 km W of Ferndale, California",earthquake,1939,March
1939-05-30 00:52:43+00:00,38.349,76.443,15.0,5.44,"70 km W of Shache, China",earthquake,1939,May
1939-05-11 18:04:00+00:00,38.58,-117.83,33.0,5.5,"32 km NE of Mina, Nevada",earthquake,1939,May
1939-05-08 01:46:53+00:00,37.198,-24.356,10.0,6.66,"99 km SE of Senhora do Rosário, Portugal",earthquake,1939,May
1939-06-24 13:02:06+00:00,36.8,-121.45,33.0,5.5,"7 km SW of Hollister, California",earthquake,1939,June
1939-06-13 20:39:48+00:00,0.459,125.343,35.0,5.84,"105 km SSE of Tondano, Indonesia",earthquake,1939,June
1939-07-14 14:21:00+00:00,19.318,-155.116,33.0,5.5,"16 km S of Fern Forest, Hawaii",earthquake,1939,July
1939-08-20 07:17:26+00:00,54.0,-164.0,75.0,6.25,"102 km SSW of False Pass, Alaska",earthquake,1939,August
1939-08-02 00:46:25+00:00,-36.159,-16.047,10.0,6.23,Unknown,earthquake,1939,August
1940-03-10 18:01:54+00:00,37.0,-115.0,16.0,5.0,"43 km SSE of Alamo, Nevada",earthquake,1940,March
1940-06-03 18:05:27+00:00,25.378,-109.492,15.0,6.31,"45 km SSW of Campo Pesquero el Colorado, Mexico",earthquake,1940,June
1940-07-16 03:17:33+00:00,20.5,-155.0,33.0,5.6,"61 km NNE of Laup?hoehoe, Hawaii",earthquake,1940,July
1940-07-15 23:56:14+00:00,52.0,178.0,65.0,5.75,"Rat Islands, Aleutian Islands, Alaska",earthquake,1940,July
1940-09-02 08:44:42+00:00,21.0,-155.25,33.0,5.6,"81 km ENE of Hana, Hawaii",earthquake,1940,September
1940-10-27 22:29:18+00:00,47.2,-123.4,33.0,5.1,"Olympic Peninsula, Washington",earthquake,1940,October
1940-11-17 03:56:30+00:00,44.8,-130.0,33.0,6.0,off the coast of Oregon,earthquake,1940,November
1940-12-24 13:43:45+00:00,43.908,-71.283,8.0,5.61,"5 km NNW of Tamworth, New Hampshire",earthquake,1940,December
1940-12-07 22:17:00+00:00,31.0693333,-114.8526667,6.0,6.05,"126km S of Estacion Coahuila, B.C., MX",earthquake,1940,December
1941-02-25 05:37:36+00:00,-9.484,124.717,25.0,6.2,"26 km E of Kefamenanu, Indonesia",earthquake,1941,February
1941-07-18 03:53:42+00:00,40.0,-119.0,33.0,5.0,"35 km ENE of Nixon, Nevada",earthquake,1941,July
1941-07-07 22:43:41+00:00,43.695,15.808,15.0,5.32,"7 km SSE of Vodice, Croatia",earthquake,1941,July
1941-08-29 13:09:53+00:00,41.5,-118.5,33.0,5.5,"55 km SSE of Denio, Nevada",earthquake,1941,August
1941-09-28 05:34:12+00:00,56.5,-157.5,100.0,6.5,"60 km ENE of Chignik, Alaska",earthquake,1941,September
1941-10-06 06:59:00+00:00,40.4,-125.0,33.0,5.0,"65 km WSW of Ferndale, California",earthquake,1941,October
1942-07-11 16:41:56+00:00,38.5,-117.1,33.0,5.0,"49 km NNE of Tonopah, Nevada",earthquake,1942,July
1942-08-18 21:55:24+00:00,38.6,-118.5,33.0,5.0,"13 km NE of Hawthorne, Nevada",earthquake,1942,August
1942-12-17 15:07:43+00:00,38.87,-119.9,33.0,5.1,"10 km SE of South Lake Tahoe, California",earthquake,1942,December
1942-12-03 09:44:42+00:00,39.7,-119.3,33.0,5.5,"7 km N of Wadsworth, Nevada",earthquake,1942,December
1943-03-30 21:07:28+00:00,39.43,-120.4,33.0,5.3,"11 km N of Soda Springs, California",earthquake,1943,March
1944-06-25 14:17:35+00:00,-21.851,170.154,35.0,6.29,"237 km E of Tadine, New Caledonia",earthquake,1944,June
1944-08-08 08:33:24+00:00,-3.525,140.062,65.0,6.32,"120 km SSW of Abepura, Indonesia",earthquake,1944,August
1944-12-30 22:03:02+00:00,43.75,-126.75,33.0,5.75,"201 km WNW of Barview, Oregon",earthquake,1944,December
1944-12-27 14:11:40+00:00,19.5,-155.5,33.0,5.6,"28 km WNW of Volcano, Hawaii",earthquake,1944,December
1944-12-10 16:24:58+00:00,-17.918,167.834,15.0,6.65,"54 km WSW of Port-Vila, Vanuatu",earthquake,1944,December
1945-01-12 18:38:28+00:00,34.569,137.109,10.0,6.6,"18 km SW of Tahara, Japan",earthquake,1945,January
1945-02-10 04:57:59+00:00,41.019,142.05,58.7,7.17,"66 km ENE of Misawa, Japan",earthquake,1945,February
1945-04-11 11:22:57+00:00,42.0,-126.0,33.0,5.0,"136 km WSW of Pistol River, Oregon",earthquake,1945,April
1945-09-28 22:24:10+00:00,42.0,-126.0,33.0,6.0,"136 km WSW of Pistol River, Oregon",earthquake,1945,September
1945-09-18 22:39:00+00:00,40.6,-116.5,33.0,5.1,"21 km NNE of Crescent Valley, Nevada",earthquake,1945,September
1946-01-15 22:31:56+00:00,40.5,-117.25,33.0,5.1,"31 km WSW of Battle Mountain, Nevada",earthquake,1946,January
1946-03-17 14:45:53+00:00,38.3,-117.9,33.0,5.0,"20 km ESE of Mina, Nevada",earthquake,1946,March
1946-04-01 12:29:01+00:00,53.492,-162.832,15.0,8.6,"1946 Aleutian Islands (Unimak Island) Earthquake, Alaska",earthquake,1946,April
1947-04-11 14:29:39+00:00,20.437,121.137,30.0,6.37,"86 km W of Basco, Philippines",earthquake,1947,April
1947-05-27 20:59:42+00:00,40.4,-124.7,33.0,5.2,"41 km WSW of Ferndale, California",earthquake,1947,May
1947-09-22 02:16:01+00:00,43.5,-128.0,33.0,5.5,"294 km W of Bandon, Oregon",earthquake,1947,September
1948-01-10 00:45:50+00:00,42.0,-127.0,33.0,5.3,"217 km W of Pistol River, Oregon",earthquake,1948,January
1948-05-25 15:32:02+00:00,43.5,-127.0,33.0,5.8,"214 km W of Bandon, Oregon",earthquake,1948,May
1948-05-25 07:11:34+00:00,30.124,100.391,55.0,7.3,"151 km W of Kangding, China",earthquake,1948,May
1948-06-27 21:39:27+00:00,56.073,-154.953,25.0,6.03,"108 km SSW of Akhiok, Alaska",earthquake,1948,June
1949-03-28 19:43:16+00:00,42.0,-126.0,33.0,5.8,"136 km WSW of Pistol River, Oregon",earthquake,1949,March
1949-06-26 05:42:29+00:00,39.613,20.401,15.0,5.33,"7 km E of Filiátes, Greece",earthquake,1949,June
1949-08-22 04:01:18+00:00,53.673,-133.015,10.0,8.0,"171 km S of Hydaburg, Alaska",earthquake,1949,August
1950-01-18 01:55:51+00:00,40.5,-110.5,33.0,5.3,"23 km NW of Altamont, Utah",earthquake,1950,January
1950-03-20 15:22:17+00:00,40.45,-121.467,33.0,5.5,"15 km NE of Mineral, California",earthquake,1950,March
1950-08-27 11:00:06+00:00,29.183,94.6,25.0,5.55,eastern Xizang-India border region,earthquake,1950,August
1950-08-15 14:09:34+00:00,28.363,96.445,15.0,8.6,1950 Assam-Tibet Earthquake,earthquake,1950,August
1950-12-14 13:24:19+00:00,40.083,-120.067,33.0,5.6,"6 km NNE of Doyle, California",earthquake,1950,December
1951-01-24 04:49:29+00:00,-59.669,-23.048,15.0,6.06,South Sandwich Islands region,earthquake,1951,January
1951-04-01 19:21:08+00:00,40.467,-125.3,33.0,5.0,"88 km W of Ferndale, California",earthquake,1951,April
1951-07-29 10:53:45+00:00,36.583,-121.183,33.0,5.0,"21 km NE of Soledad, California",earthquake,1951,July
1951-09-01 04:40:30+00:00,-35.38,-111.529,15.0,5.89,southern East Pacific Rise,earthquake,1951,September
1952-04-01 00:37:41+00:00,48.0,-113.8,33.0,5.5,Western Montana,earthquake,1952,April
1952-05-09 15:31:32+00:00,39.42,-119.78,33.0,5.1,"12 km SSE of Reno, Nevada",earthquake,1952,May
1952-07-21 12:07:00+00:00,35.0,-119.0,0.0,5.18,"9km NW of Grapevine, CA",earthquake,1952,July
1952-07-21 12:06:00+00:00,35.0,-119.0,0.0,5.4,"9km NW of Grapevine, CA",earthquake,1952,July
1952-10-22 04:14:56+00:00,36.394,27.769,15.0,5.5,"20 km NNW of Émponas, Greece",earthquake,1952,October
1952-11-04 16:58:30+00:00,52.623,159.779,21.6,9.0,"89 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,1952,November
1953-01-15 12:05:00+00:00,19.317,-155.433,24.0,5.2,"13 km NNE of P?hala, Hawaii",earthquake,1953,January
1953-03-22 05:19:00+00:00,38.817,-119.983,33.0,5.0,"12 km S of South Lake Tahoe, California",earthquake,1953,March
1953-09-26 03:34:29+00:00,39.53,-119.98,33.0,5.3,"1 km NNE of Verdi, Nevada",earthquake,1953,September
1953-10-11 13:08:39+00:00,49.8,156.008,49.8,6.59,"97 km S of Severo-Kuril’sk, Russia",earthquake,1953,October
1953-12-16 04:32:12+00:00,45.5,-122.7,33.0,5.0,"3 km SW of Portland, Oregon",earthquake,1953,December
1954-04-25 20:33:28+00:00,36.933,-121.683,33.0,5.3,"4 km ESE of Interlaken, California",earthquake,1954,April
1954-05-15 13:02:14+00:00,48.0,-122.0,33.0,5.0,"4 km ENE of Machias, Washington",earthquake,1954,May
1954-06-06 16:50:40+00:00,-3.637,135.656,10.0,6.86,"35 km SSE of Nabire, Indonesia",earthquake,1954,June
1954-07-30 02:00:10+00:00,39.42,-118.53,33.0,5.1,"16 km E of Fallon Station, Nevada",earthquake,1954,July
1954-07-20 00:11:38+00:00,38.2,-116.4,33.0,5.0,"74 km E of Tonopah, Nevada",earthquake,1954,July
1954-07-08 19:31:57+00:00,39.42,-118.53,33.0,5.3,"16 km E of Fallon Station, Nevada",earthquake,1954,July
1954-07-06 13:15:11+00:00,39.42,-118.53,33.0,5.2,"16 km E of Fallon Station, Nevada",earthquake,1954,July
1954-07-06 11:49:00+00:00,39.42,-118.53,33.0,5.7,"16 km E of Fallon Station, Nevada",earthquake,1954,July
1954-07-06 11:18:04+00:00,39.42,-118.53,33.0,5.5,"16 km E of Fallon Station, Nevada",earthquake,1954,July
1954-07-03 21:52:35+00:00,19.4,-155.2,12.0,5.4,"5 km SE of Volcano, Hawaii",earthquake,1954,July
1954-08-24 05:57:46+00:00,39.58,-118.45,33.0,5.2,"29 km NE of Fallon Station, Nevada",earthquake,1954,August
1954-08-20 20:24:09+00:00,71.389,-15.539,15.0,5.38,"251 km W of Olonkinbyen, Svalbard and Jan Mayen",earthquake,1954,August
1954-08-02 10:18:53+00:00,39.42,-118.53,33.0,5.4,"16 km E of Fallon Station, Nevada",earthquake,1954,August
1954-12-20 17:36:47+00:00,39.28,-118.12,33.0,5.0,"48 km NNW of Gabbs, Nevada",earthquake,1954,December
1954-12-17 20:27:06+00:00,39.28,-118.12,33.0,5.0,"48 km NNW of Gabbs, Nevada",earthquake,1954,December
1954-12-16 15:09:42+00:00,39.28,-118.12,33.0,5.1,"48 km NNW of Gabbs, Nevada",earthquake,1954,December
1954-12-16 14:24:10+00:00,39.28,-118.12,33.0,5.3,"48 km NNW of Gabbs, Nevada",earthquake,1954,December
1954-12-16 14:16:57+00:00,39.28,-118.12,33.0,5.8,"48 km NNW of Gabbs, Nevada",earthquake,1954,December
1954-12-16 13:15:03+00:00,39.28,-118.12,33.0,5.0,"48 km NNW of Gabbs, Nevada",earthquake,1954,December
1954-12-16 11:57:30+00:00,39.28,-118.12,33.0,5.0,"48 km NNW of Gabbs, Nevada",earthquake,1954,December
1954-12-16 11:50:36+00:00,39.28,-118.12,33.0,5.0,"48 km NNW of Gabbs, Nevada",earthquake,1954,December
1955-01-09 09:10:50+00:00,39.0,-118.0,33.0,5.0,"16 km NNW of Gabbs, Nevada",earthquake,1955,January
1955-01-01 12:13:54+00:00,39.0,-118.0,33.0,5.1,"16 km NNW of Gabbs, Nevada",earthquake,1955,January
1955-02-18 22:48:39+00:00,30.387,67.1,15.0,5.96,"23 km NNE of Kot Malik Barkhurdar, Pakistan",earthquake,1955,February
1955-06-19 19:25:16+00:00,39.0,-118.5,33.0,5.0,"27 km ENE of Schurz, Nevada",earthquake,1955,June
1955-06-19 19:20:00+00:00,38.97,-118.25,33.0,5.2,"30 km WNW of Gabbs, Nevada",earthquake,1955,June
1955-08-14 12:28:00+00:00,19.313,-155.285,29.0,5.7,"15 km SSW of Volcano, Hawaii",earthquake,1955,August
1955-08-08 10:35:35+00:00,38.33,-118.67,33.0,5.2,"21 km S of Hawthorne, Nevada",earthquake,1955,August
1955-12-14 10:51:52+00:00,21.819,92.656,35.0,6.21,"61 km SE of B?ndarban, Bangladesh",earthquake,1955,December
1956-02-17 09:53:59+00:00,-47.902,-15.699,15.0,6.27,southern Mid-Atlantic Ridge,earthquake,1956,February
1956-07-26 09:53:17+00:00,39.55,-118.45,33.0,5.1,"27 km ENE of Fallon Station, Nevada",earthquake,1956,July
1956-07-06 02:22:00+00:00,42.5,-126.0,33.0,5.0,"126 km WSW of Port Orford, Oregon",earthquake,1956,July
1956-10-16 10:44:55+00:00,19.667,-156.467,25.0,5.5,"49 km W of Kailua-Kona, Hawaii",earthquake,1956,October
1957-01-26 01:16:06+00:00,48.333,-122.433,33.0,5.0,"6 km W of Conway, Washington",earthquake,1957,January
1957-03-09 14:22:33+00:00,51.499,-175.626,25.0,8.6,"81 km ESE of Adak, Alaska",earthquake,1957,March
1957-04-12 04:17:45+00:00,51.5,-178.5,33.0,5.0,"135 km WSW of Adak, Alaska",earthquake,1957,April
1957-05-21 13:24:23+00:00,39.271,22.868,15.0,5.61,"4 km ESE of Néa Anchiálos, Greece",earthquake,1957,May
1957-08-18 10:41:56+00:00,21.8,-155.467,10.0,5.6,"126 km NNE of Wailua, Hawaii",earthquake,1957,August
1957-08-01 16:18:48+00:00,52.0,-170.0,33.0,5.6,"130 km SW of Nikolski, Alaska",earthquake,1957,August
1957-10-04 23:55:43+00:00,52.56,177.8,33.0,5.5,"Rat Islands, Aleutian Islands, Alaska",earthquake,1957,October
1957-11-10 02:36:28+00:00,-7.181,155.579,25.0,6.19,"96 km S of Panguna, Papua New Guinea",earthquake,1957,November
1957-11-07 04:15:35+00:00,52.0,179.0,150.0,5.5,"Rat Islands, Aleutian Islands, Alaska",earthquake,1957,November
1957-12-03 01:46:05+00:00,51.5,-178.0,33.0,6.2,"103 km WSW of Adak, Alaska",earthquake,1957,December
1958-06-12 21:34:12+00:00,53.4,-166.3,200.0,5.5,"54 km SSE of Unalaska, Alaska",earthquake,1958,June
1958-07-08 06:06:35+00:00,-21.5,-174.52,25.0,5.58,"48 km ESE of ‘Ohonua, Tonga",earthquake,1958,July
1958-07-05 23:21:42+00:00,30.928,141.623,25.0,5.41,"Izu Islands, Japan region",earthquake,1958,July
1958-08-27 02:25:39+00:00,-3.97,-104.695,15.0,5.95,central East Pacific Rise,earthquake,1958,August
1958-09-24 03:44:20+00:00,59.466,-143.174,15.0,5.99,"187 km SE of Cordova, Alaska",earthquake,1958,September
1958-11-06 22:58:09+00:00,44.479,148.485,35.0,8.3,"95 km SSE of Kuril’sk, Russia",earthquake,1958,November
1958-11-04 08:28:37+00:00,27.812,141.054,65.0,6.04,"Bonin Islands, Japan region",earthquake,1958,November
1959-03-02 23:27:17+00:00,36.983,-121.6,33.0,5.3,"3 km SW of Gilroy, California",earthquake,1959,March
1959-04-01 18:18:30+00:00,39.717,-120.2,33.0,5.6,"5 km NE of Loyalton, California",earthquake,1959,April
1959-07-21 17:39:29+00:00,36.8,-112.37,33.0,5.6,"21 km SE of Fredonia, Arizona",earthquake,1959,July
1959-08-19 19:06:27+00:00,44.818,-111.588,5.0,5.0,"31 km W of Hebgen Lake Estates, Montana",earthquake,1959,August
1959-10-13 08:15:00+00:00,35.5,-111.5,33.0,5.0,"36 km NNE of Flagstaff, Arizona",earthquake,1959,October
1959-12-05 08:13:42+00:00,40.3,-125.417,33.0,5.1,"102 km WSW of Ferndale, California",earthquake,1959,December
1960-01-20 03:25:53+00:00,36.783,-121.433,33.0,5.0,"6 km WSW of Ridgemark, California",earthquake,1960,January
1960-01-19 02:17:00+00:00,51.531,158.276,52.9,5.55,"123 km E of Ozernovskiy, Russia",earthquake,1960,January
1960-05-24 14:46:41+00:00,-44.187,167.818,15.0,6.2,"114 km NW of Arrowtown, New Zealand",earthquake,1960,May
1960-05-22 19:11:20+00:00,-38.143,-73.407,25.0,9.5,1960 Great Chilean Earthquake (Valdivia Earthquake),earthquake,1960,May
1960-05-22 18:56:02+00:00,-38.061,-73.039,25.0,7.8,"38 km WNW of Traiguén, Chile",earthquake,1960,May
1960-11-08 11:36:27+00:00,44.9,-125.2,33.0,5.0,"90 km W of Depoe Bay, Oregon",earthquake,1960,November
1961-04-09 07:25:41+00:00,36.683,-121.3,33.0,5.5,"12 km S of Tres Pinos, California",earthquake,1961,April
1961-04-06 04:04:45+00:00,40.183,-124.75,33.0,5.1,"60 km SW of Ferndale, California",earthquake,1961,April
1961-07-04 11:09:11+00:00,40.13,-118.6,33.0,5.0,"12 km WSW of Lovelock, Nevada",earthquake,1961,July
1961-07-04 04:56:00+00:00,40.9,-118.4,33.0,5.4,"33 km NW of Imlay, Nevada",earthquake,1961,July
1961-09-27 19:27:06+00:00,52.255,-168.602,32.5,5.8,"78 km SSE of Nikolski, Alaska",earthquake,1961,September
1961-09-27 11:20:45+00:00,52.4,-168.68,33.0,5.63,"61 km SSE of Nikolski, Alaska",earthquake,1961,September
1961-09-08 11:26:32+00:00,-56.332,-27.345,100.9,7.1,South Sandwich Islands region,earthquake,1961,September
1961-09-02 00:26:03+00:00,52.18,-171.05,33.0,5.5,"170 km WSW of Nikolski, Alaska",earthquake,1961,September
1961-10-30 08:33:31+00:00,73.85,54.5,-4.0,5.8,"Novaya Zemlya, Russia",nuclear explosion,1961,October
1961-12-26 06:17:35+00:00,-43.917,38.706,15.0,5.91,Prince Edward Islands region,earthquake,1961,December
1961-12-05 13:01:05+00:00,-50.864,139.395,15.0,6.26,western Indian-Antarctic Ridge,earthquake,1961,December
1962-09-12 20:57:00+00:00,36.323,68.981,35.0,6.3,"31 km NNW of Nahr?n, Afghanistan",earthquake,1962,September
1963-03-28 11:12:29+00:00,-30.138,-177.798,20.0,5.28,"Kermadec Islands, New Zealand",earthquake,1963,March
1963-06-28 02:28:51+00:00,-27.552,65.906,15.0,5.52,Indian Ocean Triple Junction,earthquake,1963,June
1963-06-10 06:39:05+00:00,-55.311,146.421,15.0,6.2,west of Macquarie Island,earthquake,1963,June
1963-06-07 19:30:35+00:00,8.278,-103.388,15.0,5.94,northern East Pacific Rise,earthquake,1963,June
1963-07-13 14:06:25+00:00,24.097,122.473,30.0,5.88,"67 km SW of Yonakuni, Japan",earthquake,1963,July
1963-09-14 19:46:17+00:00,36.89,-121.597,3.0,5.4,"4 km E of Aromas, California",earthquake,1963,September
1963-10-13 05:17:59+00:00,44.872,149.483,35.0,8.5,"132 km ESE of Kuril’sk, Russia",earthquake,1963,October
1964-03-28 10:35:39+00:00,57.031,-152.616,22.4,6.12,"45 km ESE of Old Harbor, Alaska",earthquake,1964,March
1964-03-28 03:36:16+00:00,60.908,-147.339,25.0,9.2,"1964 Prince William Sound Earthquake, Alaska",earthquake,1964,March
1964-03-27 23:03:42+00:00,27.04,89.285,27.5,5.18,"12 km NW of Daphu, Bhutan",earthquake,1964,March
1964-04-14 22:55:32+00:00,57.919,-152.67,25.0,5.62,"10 km W of Ouzinkie, Alaska",earthquake,1964,April
1964-05-20 06:01:17+00:00,-2.755,139.242,62.9,5.94,"155 km W of Abepura, Indonesia",earthquake,1964,May
1964-06-11 22:18:12+00:00,40.7,-127.0,33.0,5.4,"231 km W of Ferndale, California",earthquake,1964,June
1964-07-30 05:16:06+00:00,10.997,-86.228,45.0,5.7,"48 km SW of San Juan del Sur, Nicaragua",earthquake,1964,July
1964-11-08 10:33:26+00:00,29.544,50.987,15.0,5.51,"37 km NW of Bor?zj?n, Iran",earthquake,1964,November
1964-11-03 17:36:07+00:00,35.61,50.238,15.0,5.37,"50 km SW of Naz?ar?b?d, Iran",earthquake,1964,November
1964-11-01 12:26:07+00:00,3.131,128.096,60.0,5.87,"155 km N of Tobelo, Indonesia",earthquake,1964,November
1965-02-12 10:50:18+00:00,40.3,-124.9,33.0,5.3,"62 km WSW of Ferndale, California",earthquake,1965,February
1965-02-09 17:37:17+00:00,52.815,171.904,30.0,6.04,"86 km W of Attu Station, Alaska",earthquake,1965,February
1965-02-04 08:06:29+00:00,51.67,174.8,40.0,5.5,"171 km SE of Attu Station, Alaska",earthquake,1965,February
1965-02-04 06:37:06+00:00,52.528,172.007,25.0,5.71,"87 km WSW of Attu Station, Alaska",earthquake,1965,February
1965-02-04 05:01:22+00:00,51.251,178.715,30.3,8.7,"Rat Islands, Aleutian Islands, Alaska",earthquake,1965,February
1965-04-22 18:35:59+00:00,51.85,176.16,15.0,5.1,"230 km ESE of Attu Station, Alaska",earthquake,1965,April
1965-06-24 07:45:13+00:00,7.034,126.25,30.0,5.85,"2 km WSW of Limot, Philippines",earthquake,1965,June
1965-09-16 13:50:12+00:00,7.156,126.522,160.0,6.02,"5 km NE of San Ignacio, Philippines",earthquake,1965,September
1965-09-13 13:07:51+00:00,55.338,165.731,18.9,5.89,"226 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,1965,September
1965-12-21 08:41:00+00:00,16.806,-98.198,25.0,5.41,"4 km ENE of Xochistlahuaca, Mexico",earthquake,1965,December
1966-03-19 16:59:41+00:00,37.391,114.892,15.0,5.16,"42 km W of Nangong, China",earthquake,1966,March
1966-06-07 00:59:46+00:00,-14.828,-75.835,20.0,6.2,"68 km WSW of Changuillo, Peru",earthquake,1966,June
1966-11-16 08:08:14+00:00,-13.114,166.605,38.6,5.51,"132 km NW of Sola, Vanuatu",earthquake,1966,November
1966-12-21 22:11:00+00:00,29.639,80.801,15.0,5.48,"32 km SE of D?rchul?, Nepal",earthquake,1966,December
1966-12-20 00:26:26+00:00,66.717,-148.671,10.0,5.25,"69 km NW of Beaver, Alaska",earthquake,1966,December
1967-02-23 20:38:59+00:00,26.184,128.611,31.9,6.01,"75 km ESE of Katsuren-haebaru, Japan",earthquake,1967,February
1967-07-07 13:28:41+00:00,8.571,125.941,200.0,5.7,"2 km N of Patin-ay, Philippines",earthquake,1967,July
1967-10-09 04:04:55+00:00,1.523,127.202,105.0,5.6,"Halmahera, Indonesia",earthquake,1967,October
1968-02-21 01:44:54+00:00,32.066,130.712,10.0,6.16,"8 km E of ?kuchi-shinohara, Japan",earthquake,1968,February
